iyear,imonth,iday,provstate,city,latitude,longitude,summary,attacktype1_txt,targtype1_txt,corp1,target1,natlty1_txt,gname,weapsubtype1_txt,nkill,nwound
2007,7,4,Federally Administered Tribal Areas,Mir Ali,32.969967,70.276797,"07/04/2007: A suicide bomber killed 6 Pakistani soldiers and 5 civilians when he rammed his car into the last truck of a military convoy traveling near the town of Mir Ali, Pakistan.  No claim of responsibility was reported.",Bombing/Explosion,Military,Pakistani Military Forces,Pakistani military convoy traveling near the town of Mir Ali,Pakistan,Unknown,Vehicle,11,
2007,7,4,Islamabad Capital Territory,Islamabad,33.708988,73.053857,"07/04/2007:  In Islamabad, Pakistan, armed assailants fired upon the Laj Masjid mosque killing three civillians, one journalist, and one solidier.  The mosque was damaged and the assailants also assaulted and kidnapped four journalists.  No group has claimed responability though it was widely believed that Islamic extremists were responsible.",Hostage Taking (Kidnapping),Religious Figures/Institutions,Civillians,Laj Masjid mosque,Pakistan,Muslim extremists,Unknown Gun Type,7,207
2007,7,10,Islamabad Capital Territory,Islamabad,33.708988,73.053857,"7/10/2007:  Armed assailants, wiedling unspecified firearms, fired upon and killed 85 civillians and ten soldiers at the Laj Masjid in Islamabad, Pakistan.  Forty-four soliders were wounded and the mosque was sustained damage.  No group has claimed responability though it was widely believed that Islamic extremists were responsible. The same mosque had been attacked just six days earlier.",Armed Assault,Religious Figures/Institutions,Civillians,Laj Masjid mosque,Pakistan,Muslim extremists,Unknown Gun Type,96,35
2007,7,12,North-West Frontier Province,Mingora,34.77436,72.356922,07/12/2007: Three Pakistani policemen and two civilians were killed and three civilians injured in a suicide bomb attack in the North West Frontier province of Pakistan.  No claim of responsibility was reported.,Bombing/Explosion,Police,Pakistani Police Forces,Pakistani police forces traveling near Mingora,Pakistan,Unknown,Suicide (carried bodily by human being),6,0
2007,7,14,Federally Administered Tribal Areas,Miran Shah,32.998617,70.067081,"07/14/2007: Twenty-four paramilitary forces were killed and 26 others were wounded when a suicide bomber rammed his vehicle into the Pakistani military convoy near Miran Shah in North Waziristan, Pakistan. Al-Qa ida linked extremists were suspected in the attack although no group claimed responsibility.",Bombing/Explosion,Military,Pakistan Security Forces,Military convoy in North Waziristan near the Afghan border,Pakistan,Al-Qaida,Vehicle,25,26
2007,7,15,North-West Frontier Province,Swat district,35.079406,72.428758,07/15/2007: A suicide bomber in Pakistanäó»s Swat Valley in the North West Frontier Province killed 12 and injured 20 when he rammed his vehicle into a military convoy. No group claimed responsibility for the attack.,Bombing/Explosion,Military,Pakistani Military Forces,Military convoy in North West Frontier Province,Pakistan,Unknown,Vehicle,13,20
2007,7,15,North-West Frontier Province,Dera Ismail Khan,31.82851,70.907234,07/15/2007: Twenty-six were killed and 60 wounded in a suicide bomb attack on a police recruiting center in the town of Dera Ismail Khan in Pakistan's North West Frontier Province. Thirteen of the killed were policemen the others were civilians. No one has claimed responsibility for the attack.,Bombing/Explosion,Police,Pakistani Police Forces,Recruiting center in Dera Ismail Khan,Pakistan,Unknown,Suicide (carried bodily by human being),27,60
2007,7,16,North-West Frontier Province,Matta,34.931154,72.416695,"07/16/2007: Fourteen people were killed, including 11 paramilitary soldiers, in a suicide attack in Matta, Pakistan (North West Frontier Province). Forty-seven people were wounded. Two explosives-laden vehicles rammed into the convoy to carry out the attack. No claim of responsibility was issued.",Bombing/Explosion,Military,Pakistan paraMilitary Forces,Pakistan paramilitary convoy,Pakistan,Unknown,Vehicle,16,47
2007,7,16,North-West Frontier Province,Dera Ismail Khan,31.82851,70.907234,"07/16/2007: A suicide bomber targeted people taking police recruitment exams in Dera Ismail Khan, Pakistan. The blast killed 20 people and wounded 35. No claim of responsibility was issued.",Bombing/Explosion,Police,Pakistan Police,"Pakistan police station, new recruits",Pakistan,Unknown,Suicide (carried bodily by human being),21,35
2007,7,17,Islamabad Capital Territory,Islamabad,33.708988,73.053857,"07/17/2007: A suicide bomber detonated an improvised explosive devce (IED) strapped to his body at a lawyers convention in Islamabad, Pakistan.  Sixteen civillians were killed and 53 civillians were wounded as well as ten officers. No group claimed responsibillty for the attack.",Bombing/Explosion,Private Citizens & Property,Civillians at a lawyers convention.,Unknown,Pakistan,Unknown,Suicide (carried bodily by human being),17,63
2007,7,18,Islamabad Capital Territory,Islamabad,33.708988,73.053857,"07/18/2007: A rally for a suspended Pakistani Chief Justice was struck by a suicide bomber, killing 14 and wounding 40 in Islamabad, Pakistan. No claim of responsibility was issued.",Bombing/Explosion,Private Citizens & Property,Pakistan Peoples Party,Pakistani civilians at a political rally,Pakistan,Unknown,Suicide (carried bodily by human being),14,40
2007,7,20,Balochistan,Hub,25.033647,66.881224,"07/20/2007: A bomb killed at least 25 in a marketplace in the town of Hub, Pakistan. Seven of the dead were policemen. More than 20 people were injured, some seriously. No claim of responsibility was issued.",Bombing/Explosion,Private Citizens & Property,Pakistani civilians,Marketplace in the town of Hub,Pakistan,Unknown,Unknown Explosive Type,25,20
2007,7,20,Balochistan,Hub,25.033647,66.881224,"07/20/2007: A suicide bomber of unknown affiliation targeted a convoy of Chinese workers in the town of Hub, Pakistan, killing 30 Pakistanis but no Chinese nationals. No claim of responsibility was issued for the suicide bomb attack.",Bombing/Explosion,Private Citizens & Property,Chinese contractors,"Chinese contractors in Hub, Pakistan",China,Unknown,Suicide (carried bodily by human being),30,
2007,7,20,North-West Frontier Province,Kohat,33.583401,71.433219,07/20/2007: A suicide bomber struck a mosque killing at least 18 people and wounding 15 more in Kohat and Pakistan. The mosque was inside the Pathan military training center and many of the worshippers were military personnel. No claim of responsibility was issued.,Bombing/Explosion,Religious Figures/Institutions,Pakistan Military mosque,Mosque inside the Pathan military training centre,Pakistan,Unknown,Suicide (carried bodily by human being),19,15
2007,7,25,North-West Frontier Province,Bannu,32.984995,70.606944,"07/25/2007: Four missiles struck the town of Bannu, Pakistan, killing nine civilian people. Forty-one others, including seven police men, were injured. No claim of responsibility was issued.",Bombing/Explosion,Private Citizens & Property,Unknown,"Pakistani civilians in Bannu, Pakistan",Pakistan,Unknown,"Projectile (rockets, mortars, RPGs, etc.)",9,41
2007,7,27,Islamabad Capital Territory,Islamabad,33.708988,73.053857,"07/27/2007: A suicide bomber believed to be targeting policemen struck the Muzaffar Hotel in a downtown Islamabad market area about a quarter mile from the Red Mosque. Eleven people were killed, including seven police, and 43 were wounded. No claim of responsibility was issued.",Bombing/Explosion,Police,Pakistani Police,Pakistani police in downtown Islamabad,Pakistan,Unknown,Suicide (carried bodily by human being),12,43
2007,7,27,Islamabad Capital Territory,Islamabad,33.708988,73.053857,"07/27/2007:  In Islamabad, Pakistan, a suicide bomber detonated an improvised explosive device (IED) near a group of police officers.  Eight police officers and seven civillans were killed.  Forty-four civillians and and 20 police officers were wounded.  Several surrounding shops and vehicles were damaged.  No group claimed responsibility.",Bombing/Explosion,Police,Police,Unknown,Pakistan,Unknown,Suicide (carried bodily by human being),15,64
2007,8,1,Federally Administered Tribal Areas,Miran Shah,32.998617,70.067081,"08/01/2007: Islamic militants attempted a guerrilla raid on a military checkpoint in the North-West Frontier province of Pakistan . The attack was repelled by an army helicopter. Fighting escalated leaving at least 18 Islamic militants dead in Pakistanäó»s tribal belt. Although no group claimed responsibility for the attack, Taliban and al-Qa ida militants are active in the region",Bombing/Explosion,Military,Military base,Military base in Miran Shah,Pakistan,Taliban (Pakistan),Unknown Explosive Type,18,2
2007,8,4,Federally Administered Tribal Areas,Miran Shah,32.998617,70.067081,"08/04/2007: Pro-Taliban militants launched an attack at the Oblanki check point near Miranshah, Pakistan. Militants attacked with rockets and assault rifles leading to a two-hour gunfight that killed ten pro-Taliban gunmen and four soldiers.",Armed Assault,Military,Security Checkpoint,Oblanki security check point near Miranshah,Pakistan,Taliban (Pakistan),"Projectile (rockets, mortars, RPGs, etc.)",14,
2007,8,4,Federally Administered Tribal Areas,Parachinar,33.896729,70.099832,"08/04/2007: Eight civilians were killed and 35 injured as a suicide bomber rammed an explosives-packed car into another vehicle in Parachinar, Pakistan. Although no group claimed responsibility for the attack, authorities are blaming the attack on pro-Taliban militants",Bombing/Explosion,Private Citizens & Property,Unknown,Unknown,Pakistan,Taliban (Pakistan),Vehicle,8,35
2007,8,20,Federally Administered Tribal Areas,Tal Kali,32.935769,70.105122,"08/20/2007: A suicide bomber detonated himself in Tal, Pakistan, killed six people and injured 17. The bomber was unidentified and there were no media accounts of any group claiming responsibility for the attack.",Bombing/Explosion,Private Citizens & Property,Unknown,woman passerby,Pakistan,Unknown,Vehicle,6,17
2007,8,24,Federally Administered Tribal Areas,Miran Shah,32.998617,70.067081,"08/24/2007: An unidentified suicide car bomber detonated his vehicle near a check post in Miranshah, Pakistan, killing five soldiers and injuring thirty others. There were no media accounts of any group claiming responsibility for the attack.",Bombing/Explosion,Military,Pakistani Military,soldiers,Pakistan,Unknown,Vehicle,5,30
2007,9,4,Punjab,Rawalpindi,33.600399,73.043426,"09/04/2007: Twenty five die as evidence suggest Al-Qa ida Islamic militant suicide bombers stemming from the Afghan border carried out attacks on a Defense Ministry bus and a commercial area in Rawalpindi, a garrison city in Pakistan.",Bombing/Explosion,Military,Security personnel,Bus carrying personnel,Pakistan,Al-Qaida,Vehicle,18,35
2007,9,4,Punjab,Rawalpindi,33.600399,73.043426,"09/04/2007: In Rawalpindi, Punjab, Pakistan, a suicide bomber detonated an improvised explosive device (IED) strapped to his body near a Defense Ministry bus transporting civilians and military personnel.  Eighteen civilians and military personnel were killed and 23 were wounded.  The bus was destroyed and an additional vehicle in the vicinity was also damaged.  Moments later in the area between the General Headquarters (GHQ) and a police station a second suicide bomber detonated a vehicle-borne improvised explosive device (VBIED), at least seven civilians and military personnel were killed and many more were injured.  This attack destroyed eight vehicles, and several shops and residences.  No group claimed responsibility.",Bombing/Explosion,Military,Military personel,Defense Ministry bus,Pakistan,Unknown,Vehicle,9,35
2007,9,11,North-West Frontier Province,Dera Ismail Khan,31.82851,70.907234,"09/11/2007: A suicide bomber killed 17 and wounded 16 others in northwest frontier province of Pakistan as police were attempting to arrest the bomber. The assailant blew himself up inside a minibus in Dera Ismail Khan, Pakistan.",Bombing/Explosion,Transportation,Civilians,Civilians on board the minibus,Pakistan,Unknown,Suicide (carried bodily by human being),19,16
2007,9,13,North-West Frontier Province,Tarbela,34.061786,72.694561,"09/13/2007: Sixteen Pakistani counterterrorism soldiers were killed and 29 others were wounded after a suicide attacker penetrated a high-security military base and blew up an explosive-laden vehicle in Tarbela, Pakistan while the commandos were in a mess hall. No group claimed responsibility for the attack.",Bombing/Explosion,Military,Military,Pakistani anti-terrorism unit,Pakistan,Unknown,Vehicle,16,27
